"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI1336";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Recanto das Flores";"3.PMRF";"688";"CADUNICO";"2020";"2";;;"4";"3";"2";"4";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida: erosão hídrica";"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI1335";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Planalto";"3.PMRF";"60";"PMRF";"2009";"2";;;"4";"3";"3";"4";"1";;"0";;;"3";"Apresenta alto risco à vida, pois possui áreas sujeitas a erosão hídrica.";"1";"-";"1";;"2";;"2";;"2";;"de 51 a 99"
"NUI1338";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Pedra Branca";"3.PMRF";"309";"CADUNICO";"2020";"2";;;"4";"2";"2";"4";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida, pois possui áreas sujeitas à erosão";"1";"-";"1";;"2";;"1";;"2";;"de 100 a 700"
"NUI1337";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Belo Vale";"3.PMRF";"68";"PMRF";"2009";"2";;;"4";"3";"2";"4";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida, pois possui áreas sujeitas à erosão";"1";"-";"1";;"1";;"2";;"2";;"de 51 a 99"
"NUI1386";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Bairro Nossa Senhora de Fátima";"3.PMRF";"150";"PMRF";"2009";"2";;;"4";"3";"3";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI1372";"Belo Horizonte";"Sarzedo";"Grupo 3";"Bairro Condomínio Sarzedo";"3.PMRF";"22";"PMRF";"2009";"2";;;"4";"1";"3";"2";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI1383";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Bairro Novo Horizonte";"3.PMRF";"120";"PMRF";"2009";"2";;;"4";"3";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"de 100 a 700"
"NUI1390";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Centro";"3.PMRF";"200";"PMRF";"2009";"5";;;"4";"3";"3";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 100 a 700"
"NUI1380";"Belo Horizonte";"Sarzedo";"Grupo 3";"Vila Israel Pinheiro";"3.PMRF";"150";"PMRF";"2009";"1";;;"4";"1";"3";"1";"1";;"1";"FBDS";;"3";"alagamento";"1";"-";"2";;"4";;"2";;"1";;"de 100 a 700"
"NUI1375";"Belo Horizonte";"Sarzedo";"Grupo 3";"Programa Habitacional Bairro Liberdade II";"3.PMRF";"90";"PMRF";"2009";"2";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"desmoronamento";"1";"-";"1";;"1";;"2";;"1";;"de 51 a 99"
"NUI1371";"Belo Horizonte";"Sarzedo";"Grupo 3";"Bairro Aleixa Ferreira";"3.PMRF";"36";"PMRF";"2009";"2";;;"4";"2";"3";"2";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI1354";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Santo Antônio";"3.PMRF";"37";"PMRF";"2009";"2";;;"4";"1";"3";"4";"1";;"0";"FBDS";"menos de 1%";"3";"Apresenta médio risco à vida, pois possui áreas sujeitas à erosão";"1";"-";"1";;"1";;"1";;"4";;"até 50"
"NUI1392";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Condomínio Otoni";"3.PMRF";"11";"PMRF";"2009";"2";;;"4";"3";"3";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI1384";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Engenho";"3.PMRF";"120";"PMRF";"2009";"2";;;"4";"2";"1";"4";"1";;"1";"FBDS";;"3";;"1";"-";"2";;"3";;"4";;"2";;"de 100 a 700"
"NUI1412";"Belo Horizonte";"Vespasiano";"Grupo 2";"Bairro Mangueiras";"3.ARMBH";"128";"Censo IBGE";"2010";"2";;;"4";"2";"3";"2";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"2";;"4";;"de 100 a 700"
"NUI1411";"Belo Horizonte";"Vespasiano";"Grupo 2";"Bairro Jequitibá";"3.ARMBH";"157";"Censo IBGE";"2010";"2";;;"4";"2";"3";"2";"1";;"0";;;"1";;"1";"-";"1";;"1";;"2";;"4";;"de 100 a 700"
"NUI1374";"Belo Horizonte";"Sarzedo";"Grupo 3";"Favela no Bairro Imaculada Conceição";"3.PMRF";"50";"PMRF";"2009";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"alagamento e desmoronamento";"1";"-";"2";;"2";;"2";;"1";;"até 50"
"NUI1391";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Cumbe";"3.PMRF";"15";"PMRF";"2009";"2";;;"4";"1";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"2";;"3";;"4";;"2";;"até 50"
"NUI1388";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Loteamento Maria Lúcia da Cruz";"3.PMRF";"12";"PMRF";"2009";"2";;;"4";"2";"3";"4";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI1381";"Belo Horizonte";"Sarzedo";"Grupo 3";"Vila Sarzedo";"3.PMRF";"40";"PMRF";"2009";"1";;;"4";"3";"3";"1";"1";;"0";;;"3";"desmoronamento";"1";"-";"1";;"4";;"2";;"1";;"até 50"
"NUI1404";"Belo Horizonte";"Vespasiano";"Grupo 2";"Imperial/Jane";"3.PMRF";"185";"PMRF";"2008";"2";"e 1";;"4";"3";"3";"2";"1";;"0";;;"1";;"1";"-";"1";;"1";;"4";;"2";;"de 100 a 700"
"NUI1389";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Bairro Nossa Senhora do Rosário";"3.PMRF";"60";"PMRF";"2009";"2";;;"4";"3";"3";"4";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI1406";"Belo Horizonte";"Vespasiano";"Grupo 2";"Jardim Bela Vista";"3.PMRF";"418";"PMRF";"2008";"2";;;"4";"2";"3";"2";"1";;"1";"FBDS";;"3";"PLHIS";"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI1405";"Belo Horizonte";"Vespasiano";"Grupo 2";"Cipriano";"3.PMRF";"107";"PMRF";"2008";"2";;;"4";"1";"3";"2";"1";;"1";"FBDS";;"3";"PLHIS";"1";"-";"2";;"1";;"4";;"2";;"de 100 a 700"
"NUI1385";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Pontal do Engenho";"3.PMRF";"20";"PMRF";"2009";"2";;;"4";"2";"3";"4";"1";;"1";"FBDS";;"3";;"1";"-";"2";;"3";;"4";;"2";;"até 50"
"NUI1413";"Belo Horizonte";"Vespasiano";"Grupo 2";"Cascalheira";"3.IBGE";"115";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"3";"3";"2";"1";;"0";;;"1";;"1";"-";"2";;"2";;"2";;"4";;"de 100 a 700"
"NUI1387";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Bairro Penha";"3.PMRF";"50";"PMRF";"2009";"2";;;"4";"2";"3";"4";"1";;"0";;;"3";;"1";"-";"2";;"1";;"1";;"2";;"até 50"
"NUI1382";"Belo Horizonte";"Taquaraçu de minas";"Grupo 4";"Bairro Coração de Jesus";"3.PMRF";"25";"PMRF";"2009";"2";;;"4";"2";"3";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI1398";"Belo Horizonte";"Vespasiano";"Grupo 2";"Santa Clara 2, Vila Asa B, Vila Asa";"3.PMRF";"512";"PMRF";"2008";"1";"e 2";;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"PLHIS";"1";"-";"4";;"4";;"4";;"2";;"de 100 a 700"
"NUI1397";"Belo Horizonte";"Vespasiano";"Grupo 2";"Área Verde/ Morro Alto";"3.PMRF";"74";"PMRF";"2008";"1";;;"4";"3";"3";"3";"1";;"1";"FBDS";;"3";"PLHIS";"1";"-";"2";;"4";;"2";;"2";;"de 51 a 99"
"NUI1394";"Belo Horizonte";"Vespasiano";"Grupo 2";"Nova Pampulha";"3.PMRF";"2998";"PMRF";"2008";"1";"e 2";;"4";"3";"3";"3";"2";;"1";"FBDS";;"3";"PLHIS";"1";"-";"2";;"2";;"2";;"2";;"mais que 2.000"
"NUI1399";"Belo Horizonte";"Vespasiano";"Grupo 2";"Área verde no bairro Jardim da Glória";"3.PMRF";"182";"PMRF";"2008";"1";;;"4";"1";"3";"2";"1";;"0";"FBDS";"menos de 1%";"3";"PLHIS";"1";"-";"3";;"2";;"2";;"2";;"de 100 a 700"
"NUI1402";"Belo Horizonte";"Vespasiano";"Grupo 2";"Alameda dos Coqueiros";"3.PMRF";"23";"PMRF";"2008";"2";;;"4";"1";"3";"2";"1";;"1";"FBDS";;"1";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI1407";"Belo Horizonte";"Vespasiano";"Grupo 2";"Jardim Bela Vista - 2a seção";"3.PMRF";"27";"PMRF";"2008";"2";;;"4";"2";"3";"2";"1";;"1";"FBDS";;"3";"PLHIS";"1";"-";"2";;"1";;"2";;"2";;"até 50"
"NUI1396";"Belo Horizonte";"Vespasiano";"Grupo 2";"Vila Industrial";"3.PMRF";"63";"PMRF";"2008";"1";;;"4";"3";"3";"2";"2";;"1";"FBDS";;"3";"PLHIS";"1";"-";"4";;"4";;"4";;"2";;"de 51 a 99"
"NUI1400";"Belo Horizonte";"Vespasiano";"Grupo 2";"Bernardo de Souza";"3.PMRF";"108";"PMRF";"2008";"2";;;"4";"2";"3";"2";"1";;"1";"FBDS";;"3";"PLHIS";"1";"-";"2";;"4";;"4";;"2";;"de 100 a 700"
"NUI0514";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Casa Branca";"3.PMRF";"169";"Censo IBGE";"2010";"4";;;"4";"2";"1";"4";"3";;"1";"FBDS";;"3";"escorregamento";"1";"-";"1";;"1";;"1";;"3";;"de 100 a 700"
"NUI0507";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Córrego Ferreira";"3.PMRF";"23";"Censo IBGE";"2010";"4";;;"4";"3";"2";"4";"3";;"1";"FBDS";;"2";;"1";"-";"2";;"1";;"4";;"2";;"até 50"
"NUI0597";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Confisco";"3.PLHIS";"601";"CADUNICO";"2020";"2";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"2";;"2";"-";"1";;"2";;"1";"5";"4";;"de 100 a 700"
"NUI0596";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Progresso Industrial";"3.PLHIS";"416";"PLHIS";"2012";"2";;;"4";"3";"3";"1";"1";;"1";"PLHIS";"Pesquisa de Campo";"2";;"2";"-";"1";;"2";;"2";"alvenaria e telha com laje";"1";;"de 100 a 700"
"NUI0673";"Belo Horizonte";"Contagem";"Grupo 1";"Chácaras São Geraldo";"3.IBGE";"196";"Aglomerados Subnormais 2019";"2020";"2";;;"4";"2";"2";"2";"3";;"1";"FBDS";;"1";;"4";"1";"1";;"1";;"4";;"4";;"de 100 a 700"
"NUI0518";"Belo Horizonte";"Brumadinho";"Grupo 3";"Beira Linha";"3.PMRF";"5";"Censo IBGE";"2010";"1";;;"4";"1";"3";"4";"1";;"1";"FBDS";;"2";;"1";"-";"3";;"4";;"4";;"1";;"até 50"
"NUI0508";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Piedade do Paraopeba";"3.PMRF";"90";"Censo IBGE";"2010";"4";;;"4";"3";"2";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI0503";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original do Palhano";"3.PMRF";"4";"Censo IBGE";"2010";"4";;;"4";"2";"1";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0594";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Perobas II";"3.PLHIS";"664";"PLHIS";"2012";"2";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"escorregamento";"2";"-";"1";;"1";;"2";"alvenaria e telha sem laje";"1";;"de 100 a 700"
"NUI0593";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Perobas I";"3.PLHIS";"270";"PLHIS";"2012";"2";;;"4";"3";"3";"2";"3";;"1";"PLHIS";"Pesquisa de Campo";"2";;"2";"-";"1";;"1";;"2";"alvenaria e telha sem laje";"1";;"de 100 a 700"
"NUI0606";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamennto Público Campo Alto";"3.PLHIS";"428";"PLHIS";"2012";"2";;;"4";"3";"3";"1";"3";;"0";"FBDS";"menos de 1%";"2";;"2";"-";"1";;"2";;"1";"alvenaria e telha com laje";"1";;"de 100 a 700"
"NUI0605";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamennto Público Beija Flor";"3.PLHIS";"400";"PLHIS";"2012";"2";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"inundação";"2";"-";"1";;"2";;"1";"alvenaria e telha com laje";"1";;"de 100 a 700"
"NUI0600";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Funcionários";"3.PLHIS";"1939";"PLHIS";"2012";"2";;;"4";"3";"3";"1";"4";;"1";"FBDS";;"2";;"2";"-";"1";;"1";;"1";"alvenaria e telha com laje";"1";;"de 701 a 2.000"
"NUI0599";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Vila Itália";"3.PLHIS";"260";"PLHIS";"2012";"2";;;"4";"3";"3";"1";"4";;"1";"FBDS";;"3";"escorregamento";"4";"2";"1";;"2";;"1";"alvenaria e telha com laje";"1";;"de 100 a 700"
"NUI0592";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Parque São João";"3.PLHIS";"269";"CADUNICO";"2020";"2";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"inundação";"2";"-";"1";;"1";;"2";"alvenaria e telha sem laje";"2";;"de 100 a 700"
"NUI0674";"Belo Horizonte";"Contagem";"Grupo 1";"Icaivera";"3.IBGE";"35";"Aglomerados Subnormais 2019";"2020";"1";;;"4";"2";"2";"2";"3";;"1";"FBDS";;"1";;"3";"1";"1";;"2";;"4";;"4";;"até 50"
"NUI0604";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Ipê Amarelo";"3.PLHIS";"400";"CADUNICO";"2020";"2";;;"4";"3";"1";"1";"4";;"1";"FBDS";;"3";"escorregamento";"2";"-";"1";;"2";;"1";"alvenaria e telha com laje";"2";;"de 100 a 700"
"NUI0603";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Retiro";"3.PLHIS";"1080";"PLHIS";"2012";"2";;;"4";"2";"1";"1";"4";;"1";"FBDS";;"2";;"4";"1";"1";;"1";;"1";"alvenaria e telha com laje";"1";;"de 701 a 2.000"
"NUI1351";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Esperança";"3.PMRF";"11";"PMRF";"2009";"2";;;"4";"1";"1";"1";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida, pois possui áreas sujeitas à erosão";"1";"-";"2";;"3";;"2";;"2";;"até 50"
"NUI1350";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Bandeirantes";"3.PMRF";"207";"CADUNICO";"2020";"2";;;"4";"1";"3";"1";"1";;"1";"FBDS";;"3";"deslizamento";"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI0583";"Belo Horizonte";"Contagem";"Grupo 1";"Vila PTO (setor 1 e 2)";"3.PLHIS";"1027";"PLHIS";"2012";"1";;;"4";"3";"3";"1";"1";;"1";"FBDS";;"3";"escorregamento";"3";"2";"1";;"4";;"4";"alvenaria e telha com laje";"2";;"de 701 a 2.000"
"NUI0609";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Bernardo Monteiro";"3.PLHIS";"57";"Censo IBGE";"2010";"2";;;"4";"3";"3";"2";"4";;"0";;;"2";;"4";"1";"1";;"2";;"2";"alvenaria e telha com laje";"1";;"de 51 a 99"
"NUI0602";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Darcy Ribeiro";"3.PLHIS";"1281";"PLHIS";"2012";"2";;;"4";"2";"1";"1";"3";;"1";"FBDS";;"2";;"2";"-";"1";;"2";;"1";"alvenaria e telha com laje";"2";;"de 701 a 2.000"
"NUI0601";"Belo Horizonte";"Contagem";"Grupo 1";"Loteamento Público Vila Militar";"3.PLHIS";"335";"PLHIS";"2012";"2";;;"4";"3";"2";"1";"4";;"1";"FBDS";;"3";"geológico";"4";"2";"1";;"1";;"1";"alvenaria e telha com laje";"2";;"de 100 a 700"
"NUI1349";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Alvorada Industrial";"3.PMRF";"144";"PMRF";"2009";"2";;;"4";"1";"3";"1";"1";;"1";"FBDS";;"3";"deslizamento";"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI1348";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Flor de minas - Santa Rita";"3.PMRF";"155";"PMRF";"2009";"2";;;"4";"2";"3";"4";"1";;"1";"FBDS";;"3";"deslizamento";"1";"-";"2";;"1";;"1";;"4";;"de 100 a 700"
"NUI1376";"Belo Horizonte";"Sarzedo";"Grupo 3";"Programa Habitacional no Bairro Planalto";"3.PMRF";"30";"PMRF";"2009";"2";;;"4";"2";"3";"1";"1";;"1";"FBDS";;"3";"desmoronamento";"1";"-";"1";;"1";;"2";;"1";;"até 50"
"NUI1377";"Belo Horizonte";"Sarzedo";"Grupo 3";"Bairro Jardim Vera Cruz (Área pública doada)";"3.PMRF";"70";"PMRF";"2009";"1";;;"4";"3";"3";"2";"1";;"1";"FBDS";;"3";"desmoronamento";"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI1353";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Tijuca";"3.PMRF";"20";"PMRF";"2009";"2";;;"4";"1";"1";"1";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida, pois possui áreas sujeitas à erosão";"1";"-";"2";;"3";;"2";;"4";;"até 50"
"NUI1352";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Boa Esperança - Beverly";"3.PMRF";"82";"PMRF";"2009";"2";;;"4";"1";"1";"1";"1";;"1";"FBDS";;"3";"Apresenta médio risco à vida, pois possui áreas sujeitas à erosão";"1";"-";"2";;"3";;"2";;"2";;"de 51 a 99"
"NUI1347";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Serra Dourada";"3.PMRF";"43";"PMRF";"2009";"2";;;"4";"2";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"3";;"até 50"
"NUI1346";"Belo Horizonte";"São Joaquim de Bicas";"Grupo 3";"Estância Serra Verde II";"3.PMRF";"70";"PMRF";"2009";"2";;;"4";"2";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"3";;"de 51 a 99"
"NUI0490";"Belo Horizonte";"Brumadinho";"Grupo 3";"Loteamento Daniel Rodrigues Lana";"3.PMRF";"17";"Censo IBGE";"2010";"2";;;"4";"2";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0489";"Belo Horizonte";"Brumadinho";"Grupo 3";"Parque do Lago e Parque da Cachoeira";"3.PMRF";"169";"Censo IBGE";"2010";"2";;;"4";"1";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"3";;"de 100 a 700"
"NUI0511";"Belo Horizonte";"Brumadinho";"Grupo 3";"Parque das Águas II";"3.PMRF";"25";"Censo IBGE";"2010";"2";;;"4";"1";"1";"4";"3";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"1";;"4";;"3";;"até 50"
"NUI0510";"Belo Horizonte";"Brumadinho";"Grupo 3";"Alto dos Pinheiros";"3.PMRF";"5";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"3";;"0";;;"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0498";"Belo Horizonte";"Brumadinho";"Grupo 3";"Sagrada Família";"3.PMRF";"24";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"1";;"0";"FBDS";"menos de 1%";"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI0497";"Belo Horizonte";"Brumadinho";"Grupo 3";"Loteamento do Vanderli Brasil";"3.PMRF";"7";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"1";;"1";"PMRF";"Pesquisa de Campo";"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0488";"Belo Horizonte";"Brumadinho";"Grupo 3";"Biquinha";"3.PMRF";"121";"Censo IBGE";"2010";"2";;;"4";"3";"3";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"3";;"de 100 a 700"
"NUI0487";"Belo Horizonte";"Brumadinho";"Grupo 3";"Rela";"3.PMRF";"42";"Censo IBGE";"2010";"2";;;"4";"3";"3";"4";"1";;"1";"FBDS";;"3";"inundação";"1";"-";"1";;"1";;"1";;"1";;"até 50"
"NUI0509";"Belo Horizonte";"Brumadinho";"Grupo 3";"Loteamento de Lucas Sampaio";"3.PMRF";"4";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI0506";"Belo Horizonte";"Brumadinho";"Grupo 3";"Recanto dos 7 Anões";"3.PMRF";"9";"Censo IBGE";"2010";"2";;;"4";"2";"2";"4";"3";;"1";"PMRF";"Pesquisa de Campo";"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0504";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Suzana";"3.PMRF";"52";"Censo IBGE";"2010";"4";;;"4";"2";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 51 a 99"
"NUI0519";"Belo Horizonte";"Brumadinho";"Grupo 3";"Bela Vista";"3.PMRF";"26";"Censo IBGE";"2010";"2";;;"4";"2";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"2";;"2";;"1";;"até 50"
"NUI0513";"Belo Horizonte";"Brumadinho";"Grupo 3";"Bairro da Ponte";"3.PMRF";"18";"CADUNICO";"2020";"2";;;"4";"2";"1";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI0512";"Belo Horizonte";"Brumadinho";"Grupo 3";"Parque das Águas I";"3.PMRF";"25";"Censo IBGE";"2010";"2";;;"4";"1";"1";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"3";;"até 50"
"NUI0505";"Belo Horizonte";"Brumadinho";"Grupo 3";"Recanto da Serra (Portaria 2 do Retiro do Chalé)";"3.PMRF";"2";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"3";;"1";"PMRF";"Pesquisa de Campo";"2";;"1";"-";"3";;"1";;"4";;"2";;"até 50"
"NUI0500";"Belo Horizonte";"Brumadinho";"Grupo 3";"Coronel Eurico I, Coronel Eurico II, Alvorada do Paraopeba e Laranjeiras";"3.PMRF";"218";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI0477";"Belo Horizonte";"Brumadinho";"Grupo 3";"COHAB";"3.PMRF";"85";"CADUNICO";"2020";"3";;;"4";"3";"2";"4";"1";;"1";"FBDS";;"3";"inundação";"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0517";"Belo Horizonte";"Brumadinho";"Grupo 3";"Jardim Casa Branca";"3.PMRF";"33";"Censo IBGE";"2010";"2";;;"4";"2";"1";"4";"3";;"1";"FBDS";;"3";"escorregamento";"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI0499";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Aranha";"3.PMRF";"135";"Censo IBGE";"2010";"2";;;"4";"3";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"2";;"de 100 a 700"
"NUI0495";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Melo Franco";"3.PMRF";"32";"Censo IBGE";"2010";"4";;;"4";"2";"1";"4";"1";;"1";"FBDS";;"3";"inundação";"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0483";"Belo Horizonte";"Brumadinho";"Grupo 3";"Vila São Sebastião";"3.PMRF";"81";"Censo IBGE";"2010";"2";;;"4";"1";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0481";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de Conceição do Itaguá";"3.PMRF";"55";"Censo IBGE";"2010";"4";;;"4";"3";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"1";;"1";;"de 51 a 99"
"NUI0516";"Belo Horizonte";"Brumadinho";"Grupo 3";"Jangada";"3.PMRF";"14";"CADUNICO";"2020";"2";;;"4";"3";"1";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
"NUI0515";"Belo Horizonte";"Brumadinho";"Grupo 3";"Jatobá";"3.PMRF";"4";"Censo IBGE";"2010";"2";;;"4";"2";"1";"4";"3";;"1";"PMRF";"Pesquisa de Campo";"2";;"1";"-";"1";;"1";;"4";;"3";;"até 50"
"NUI0494";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original do Córrego do Feijão";"3.PMRF";"60";"Censo IBGE";"2010";"4";;;"4";"3";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"de 51 a 99"
"NUI0492";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original do Tejuco";"3.PMRF";"160";"Censo IBGE";"2010";"4";;;"4";"3";"1";"4";"3";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"de 100 a 700"
"NUI0485";"Belo Horizonte";"Brumadinho";"Grupo 3";"Retiro do Brumado";"3.PMRF";"24";"Censo IBGE";"2010";"1";;;"4";"1";"1";"4";"1";;"1";"PMRF";"Pesquisa de Campo";"2";;"1";"-";"2";;"2";;"4";;"2";;"até 50"
"NUI0478";"Belo Horizonte";"Brumadinho";"Grupo 3";"Fazenda Olaria";"3.PMRF";"5";"Censo IBGE";"2010";"1";;;"4";"1";"2";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"2";;"4";;"2";;"até 50"
"NUI0502";"Belo Horizonte";"Brumadinho";"Grupo 3";"Núcleo Original de São José do Paraopeba";"3.PMRF";"34";"Censo IBGE";"2010";"4";;;"4";"3";"1";"4";"1";;"1";"FBDS";;"2";;"1";"-";"1";;"1";;"4";;"2";;"até 50"
